SampleId,SampleType,AverageNumberOfAddedLines,MaxNumberOfAddedLines,AgeInDays,AverageNumberOfDaysBetweenChanges,NumberOfBugFixes,CodeChurn,MeanCommitMessageLength,NumberOfRevisions,NumberOfCommitsWithoutMessage,DaysWithCommits,AverageNumberOfDeletedLines,MaxNumberOfDeletedLines,MeanAuthorCommits,NumberOfDistinctCommitters,AverageNumberOfModifiedLines,MaxNumberOfModifiedLines,NumberOfRefactorings,AuthorFragmentation,DaysPassedSinceTheLastChange,LambdaDensity,LinesOfCode,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressions,NumberOfMethodReferences,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfFieldAnnotations
5654277,CLASS,76.33333333333333,176,220,2,3,216,130.0,3,0,2,4.333333333333333,12,2703.0,1,80.66666666666667,176,0,13,213,0.0,129,0.0,0,0,0,5,0,0,5,28,28,1.0,0,36,0
8869079,CLASS,64.61904761904762,706,2326,54,1,1188,108.14285714285714,42,0,40,36.333333333333336,400,331.77272727272725,22,100.95238095238095,927,2,4,52,0.0,154,0.0,0,0,0,2,0,0,0,33,33,1.0,2,66,0
6854281,CLASS,20.0,57,1135,75,1,57,50.333333333333336,3,0,3,1.0,2,27.5,2,21.0,57,1,4,910,0.0,17,0.0,0,0,0,1,0,0,0,1,1,1.0,1,27,0
3817323,CLASS,27.96153846153846,631,732,27,6,626,50.76923076923077,26,0,26,3.8846153846153846,22,598.4285714285714,7,31.846153846153847,631,2,2,29,0.0,42,0.0,4,0,0,5,0,0,2,5,1,0.2,5,10,0
5164165,CLASS,139.0,139,144,0,0,139,65.0,1,0,1,0.0,0,20.0,1,139.0,139,0,3,144,0.0,75,0.0,2,0,0,7,2,0,3,14,10,0.42857142857142855,7,14,0
7381763,CLASS,18.2,62,212,40,0,82,49.2,5,0,5,1.8,4,4676.0,2,20.0,62,0,3,10,5.882352941176471,17,0.0,1,1,0,2,0,0,0,2,1,0.5,2,2,0
8985234,CLASS,447.0,892,632,55,1,893,86.5,2,0,2,0.5,1,52.5,2,447.5,892,0,1,521,0.0,49,0.0,3,0,0,4,0,1,5,6,3,0.25,4,8,0
5271942,CLASS,13.5,41,2967,308,1,37,51.25,4,0,4,4.25,15,542.5,2,17.75,41,0,2,1732,0.0,11,0.0,0,0,0,2,0,0,0,2,2,1.0,1,2,0
7807495,CLASS,15.454545454545455,108,1424,83,1,119,121.9090909090909,11,0,10,4.636363636363637,30,214.6,10,20.09090909090909,108,1,5,501,0.0,72,0.0,3,0,0,7,0,0,2,13,10,0.5714285714285714,7,21,0
4736526,CLASS,8.0,40,1139,62,3,67,61.84615384615385,13,0,13,2.8461538461538463,13,240.375,8,10.846153846153847,40,2,6,326,0.0,35,0.0,5,0,0,7,0,0,0,7,2,0.2857142857142857,7,7,0
5971617,CLASS,26.285714285714285,162,3073,195,0,169,82.42857142857143,7,0,7,2.142857142857143,7,2157.0,4,28.428571428571427,162,0,15,1706,0.0,66,0.0,2,0,0,7,1,0,3,12,8,0.5714285714285714,7,10,0
6514803,CLASS,32.0,60,2737,105,0,61,56.0,2,0,2,1.5,3,455.5,2,33.5,60,0,2,2527,0.0,25,0.0,1,0,0,4,0,0,1,4,3,0.75,4,4,0
8749806,CLASS,65.0,65,616,0,0,65,73.0,1,0,1,0.0,0,913.0,1,65.0,65,0,1,616,0.0,28,0.0,3,0,0,3,0,0,3,3,0,0.0,3,3,0
6295036,CLASS,5.92,54,3644,142,3,52,35.12,25,0,17,3.84,20,2776.8333333333335,6,9.76,54,1,3,80,0.0,15,0.0,0,0,0,1,0,0,0,1,1,1.0,1,10,0
8965373,CLASS,36.3125,304,3025,157,0,387,106.375,16,0,13,12.125,91,441.3333333333333,9,48.4375,304,3,1,513,0.0,6,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0
3822072,CLASS,26.442857142857143,306,2726,38,7,612,75.24285714285715,70,0,61,17.7,270,518.3333333333334,18,44.142857142857146,526,4,2,24,0.0,4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
9278685,CLASS,40.333333333333336,211,4129,595,2,214,135.83333333333334,6,0,6,4.666666666666667,21,3829.0,1,45.0,211,0,22,556,0.0,85,0.0,0,0,0,12,0,0,0,22,22,1.0,12,40,0
7779168,CLASS,7.7894736842105265,33,2340,114,1,44,82.78947368421052,19,0,18,5.473684210526316,19,466.0,10,13.263157894736842,35,2,6,171,0.0,16,0.0,0,0,0,1,0,0,2,1,1,1.0,1,2,0
5479893,CLASS,12.615384615384615,29,4552,302,2,28,79.15384615384616,13,0,13,10.461538461538462,30,794.0,6,23.076923076923077,59,1,1,616,0.0,4,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0
7655364,CLASS,8.0,54,2914,167,0,45,34.0,9,0,9,3.0,19,372.5,4,11.0,54,1,3,1407,0.0,14,0.0,1,0,0,2,0,0,1,2,1,0.5,2,2,0
4244182,CLASS,10.0,58,4179,208,3,52,63.21052631578947,19,0,17,7.2631578947368425,58,183.66666666666666,6,17.263157894736842,64,0,4,209,0.0,21,0.0,0,0,0,1,0,0,1,2,2,1.0,1,7,0
4151146,CLASS,17.5,86,3272,208,0,75,36.25,12,0,10,11.25,46,430.0,4,28.75,92,2,6,771,0.0,45,0.0,3,0,0,7,3,0,4,8,2,0.14285714285714285,7,7,0
5750397,CLASS,379.42857142857144,2265,1031,34,1,2197,46.57142857142857,7,0,7,65.57142857142857,442,177.5,4,445.0,2265,0,2,788,0.0,39,0.0,0,0,0,3,0,0,2,5,5,1.0,0,11,0
6532912,CLASS,37.0,73,191,83,1,73,58.0,2,0,2,0.5,1,1040.5,2,37.5,73,0,5,25,0.0,27,0.0,1,0,0,2,0,2,1,2,1,0.5,2,6,0
5690831,CLASS,17.666666666666668,84,2187,280,1,101,97.83333333333333,6,0,5,0.8333333333333334,3,2937.0,1,18.5,84,0,4,506,0.0,62,0.0,0,0,0,1,0,0,0,15,15,1.0,1,22,0
5128334,CLASS,27.2,239,2928,171,7,327,50.2,15,0,11,5.4,24,73.25,4,32.6,239,1,27,349,0.0,182,0.0,0,0,0,9,0,0,6,37,37,1.0,8,65,0
6246389,CLASS,33.0,161,233,25,2,221,49.57142857142857,7,0,7,1.4285714285714286,4,576.0,5,34.42857142857143,161,0,4,56,0.0,120,0.0,8,0,0,10,0,0,9,12,4,0.2,10,31,0
4530537,CLASS,8.714285714285714,35,1713,80,0,0,30.285714285714285,7,0,4,8.714285714285714,53,404.5,4,17.428571428571427,53,0,3,1147,0.0,26,0.0,0,0,0,2,0,0,3,2,2,1.0,1,7,0
5278361,CLASS,79.66666666666667,228,2784,715,0,228,61.333333333333336,3,0,3,3.6666666666666665,8,1010.0,2,83.33333333333333,228,0,21,638,0.0,132,0.0,2,0,0,11,0,0,4,29,27,0.8181818181818182,1,34,0
5609190,CLASS,47.0,233,2383,378,0,233,72.4,5,0,4,0.4,2,825.6666666666666,3,47.4,233,0,5,492,0.0,98,0.0,7,0,0,12,3,0,9,14,4,0.16666666666666666,12,15,0
4221494,CLASS,17.357142857142858,78,2113,147,2,141,46.0,14,0,9,7.285714285714286,78,1694.5,6,24.642857142857142,78,0,5,44,0.0,59,0.0,2,0,0,12,0,2,0,15,13,0.8333333333333334,11,16,0
4817934,CLASS,18.22222222222222,59,3356,277,0,75,53.44444444444444,9,0,9,9.88888888888889,59,313.5,4,28.11111111111111,59,1,1,863,0.0,37,0.0,0,0,0,1,0,0,7,2,2,1.0,1,6,0
6634928,CLASS,32.375,125,665,63,0,232,30.25,8,0,5,3.375,16,356.5,2,35.75,125,1,2,155,0.0,18,0.0,1,0,0,2,0,0,1,2,1,0.5,2,4,0
3858066,CLASS,16.076923076923077,180,2380,56,0,359,79.94871794871794,39,0,36,6.871794871794871,86,576.5,16,22.94871794871795,180,1,33,196,0.0,236,0.0,17,0,0,35,16,0,20,40,7,0.05714285714285714,35,39,33
4814956,CLASS,35.09090909090909,170,3598,248,0,161,40.81818181818182,11,0,9,20.454545454545453,165,175.5,6,55.54545454545455,170,0,7,863,0.0,66,0.0,1,0,0,11,1,0,4,11,9,0.8181818181818182,11,23,0
7636168,CLASS,14.5,32,930,230,1,54,40.5,4,0,4,1.0,2,561.0,1,15.5,32,1,1,9,0.0,12,0.0,0,0,0,1,0,0,0,1,1,1.0,1,10,0
7322270,CLASS,55.0,55,1082,2,1,55,18.5,2,0,2,27.5,55,121.0,2,82.5,110,0,4,1077,0.0,8,0.0,0,0,0,3,0,0,0,3,3,1.0,3,3,0
7043386,CLASS,36.0,62,531,65,0,60,20.0,2,0,2,6.0,12,23.5,2,42.0,62,0,5,400,0.0,26,0.0,0,0,0,1,0,0,2,3,3,1.0,1,15,0
5668344,CLASS,43.5,124,1634,137,2,136,96.83333333333333,6,0,5,20.833333333333332,85,100.75,4,64.33333333333333,178,0,8,812,0.0,82,0.0,0,0,0,4,0,0,4,15,15,1.0,0,68,0
6010190,CLASS,9.8,66,1128,177,0,67,21.4,10,0,10,3.1,21,1004.0,3,12.9,66,1,5,-651,0.0,35,2.857142857142857,0,0,1,4,0,0,3,4,4,1.0,2,16,0
6026125,CLASS,7.588235294117647,61,1396,70,0,72,42.05882352941177,17,0,12,3.3529411764705883,16,1304.5,2,10.941176470588236,61,0,2,198,0.0,47,0.0,2,0,0,7,2,0,4,8,4,0.42857142857142855,7,18,0
7461973,CLASS,12.0,12,218,0,0,12,60.0,1,0,1,0.0,0,223.0,1,12.0,12,0,3,218,0.0,4,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0
4762838,CLASS,8.833333333333334,32,1848,92,1,87,49.77777777777778,18,0,15,4.0,20,193.1,10,12.833333333333334,49,0,4,188,0.0,49,0.0,2,0,0,6,0,0,2,8,6,0.6666666666666666,6,16,1
5710974,CLASS,81.5,744,2743,90,0,896,59.8,30,0,28,51.63333333333333,235,553.4285714285714,14,133.13333333333333,744,2,21,22,0.0,126,0.0,0,0,0,2,0,0,0,14,14,1.0,2,68,0
4530177,CLASS,5.555555555555555,19,2022,105,0,5,40.44444444444444,9,0,5,5.0,30,444.1666666666667,6,10.555555555555555,30,0,1,1075,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0
5660710,CLASS,33.0,160,1720,173,4,212,134.28571428571428,7,0,7,2.7142857142857144,12,5146.0,1,35.714285714285715,160,0,1,504,0.0,116,0.0,3,0,0,10,0,0,7,22,19,0.7,10,28,0
6872266,CLASS,32.5,64,1135,70,0,64,57.5,2,0,2,0.5,1,33.0,1,33.0,64,1,5,994,0.0,10,0.0,0,0,0,4,0,0,0,4,4,1.0,0,4,0
3943759,CLASS,10.142857142857142,50,1190,152,0,53,70.14285714285714,7,0,6,2.5714285714285716,11,54.5,4,12.714285714285714,50,0,5,125,0.0,12,0.0,1,0,0,2,0,0,0,2,1,0.5,2,3,0
9014115,CLASS,23.516483516483518,1018,2823,29,18,1009,69.37362637362638,91,0,85,12.428571428571429,186,1587.75,16,35.94505494505494,1018,2,2,98,0.0,10,0.0,0,0,0,4,0,0,0,4,4,1.0,4,4,0
7605003,CLASS,10.1,85,3803,380,0,90,53.9,10,0,9,1.1,4,3067.6666666666665,3,11.2,85,0,4,2,0.0,43,0.0,4,0,0,6,2,0,2,6,0,0.0,6,7,0
3931780,CLASS,7120.6875,81607,2255,46,5,217577,69.52083333333333,48,0,32,2587.8333333333335,28985,691.125,8,9708.520833333334,88369,1,10,22,0.0,452,0.0,8,0,0,40,1,3,8,98,89,0.775,37,98,2
7005446,CLASS,5.7,33,1115,33,0,36,56.9,10,0,9,2.1,9,215.5,6,7.8,33,0,4,777,0.0,9,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0
3873715,CLASS,1167.3968253968253,23318,2726,42,4,45465,82.88888888888889,63,0,57,445.73015873015873,4146,613.6,15,1613.126984126984,23318,2,6,22,0.0,33,0.0,3,0,0,4,0,0,0,7,4,0.25,2,5,0
5343744,CLASS,88.0,88,690,0,0,88,49.0,1,0,1,0.0,0,78.0,1,88.0,88,0,3,690,0.0,37,0.0,0,0,0,2,0,4,0,5,5,1.0,0,20,0
9188325,CLASS,23.875,107,4724,81,1,141,61.125,8,0,8,6.25,24,1065.0,2,30.125,107,1,1,4070,0.0,60,0.0,0,0,0,1,0,0,0,1,1,1.0,1,81,0
6060996,CLASS,115.0,115,431,0,0,115,18.0,1,0,1,0.0,0,1.0,1,115.0,115,0,2,431,0.0,16,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0
8911786,CLASS,650.5,1273,567,12,0,1069,126.0,2,0,2,116.0,232,1097.0,1,766.5,1273,0,6,542,0.0,132,0.0,5,0,0,18,1,0,2,26,20,0.6666666666666666,15,29,0
5333703,CLASS,31.2,155,1567,50,1,155,78.4,5,0,5,0.2,1,390.0,1,31.4,155,0,7,1317,0.0,111,0.0,4,0,0,12,0,0,1,20,16,0.6666666666666666,11,29,0
4933994,CLASS,8.9375,39,2923,73,0,54,46.9375,16,0,14,5.5625,17,1374.0,4,14.5,39,1,3,1748,0.0,30,0.0,1,0,0,2,0,0,2,3,2,0.5,2,7,0
5702079,CLASS,1523.3818181818183,20483,2743,49,3,52916,54.43636363636364,55,0,51,561.2727272727273,6644,357.32,25,2084.6545454545453,26917,1,13,22,0.0,337,0.0,7,0,0,33,1,1,8,66,58,0.7575757575757576,30,69,1
4031820,CLASS,118.0,118,14,0,0,118,70.0,1,0,1,0.0,0,138.0,1,118.0,118,0,2,14,0.0,7,0.0,0,0,0,1,0,0,0,1,1,1.0,1,6,0
4456338,CLASS,39.0,71,486,73,1,72,51.5,2,0,2,3.0,6,90.0,2,42.0,71,1,2,340,0.0,24,0.0,1,0,0,6,0,0,1,6,5,0.8333333333333334,6,6,0
8172392,CLASS,51.5,102,1155,0,0,102,46.0,2,0,1,0.5,1,797.0,1,52.0,102,0,1,1155,0.0,59,0.0,3,0,0,6,0,0,0,8,5,0.5,6,10,0
4768247,CLASS,74.66666666666667,177,148,13,0,146,53.333333333333336,3,0,3,26.0,78,18.5,2,100.66666666666667,177,0,3,107,0.0,7,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0
7468395,CLASS,11.0,11,218,0,0,11,60.0,1,0,1,0.0,0,223.0,1,11.0,11,0,1,218,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401367,CLASS,20.941176470588236,214,4347,63,16,775,80.48529411764706,68,0,48,9.544117647058824,86,848.4285714285714,7,30.485294117647058,230,10,23,0,0.0,330,0.0,1,0,0,20,0,0,4,72,71,0.95,6,162,0
6085704,CLASS,54.0,54,431,0,0,54,18.0,1,0,1,0.0,0,1.0,1,54.0,54,0,2,431,0.0,37,0.0,1,0,0,3,0,0,2,10,9,0.6666666666666666,2,9,0
9336399,CLASS,8.333333333333334,28,3467,373,0,37,243.55555555555554,9,0,9,4.222222222222222,18,3829.0,1,12.555555555555555,46,0,1,104,0.0,29,0.0,0,0,0,5,0,0,0,6,6,1.0,5,9,0
6937721,CLASS,12.625,40,2994,203,1,51,56.375,8,0,8,6.25,13,37.5,2,18.875,40,0,3,1364,0.0,15,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0
7280600,CLASS,29.75,40,1023,100,1,64,68.75,4,0,4,13.75,24,83.5,2,43.5,53,0,3,621,0.0,35,0.0,1,0,0,4,0,2,0,4,3,0.75,4,5,0
7418065,CLASS,28.416666666666668,249,381,16,4,319,41.0,12,0,9,1.8333333333333333,8,1502.0,2,30.25,249,1,2,184,0.0,141,0.0,0,0,0,6,1,0,5,30,26,0.8333333333333334,3,45,0
5473710,CLASS,11.892857142857142,35,4552,128,2,39,76.32142857142857,28,0,27,10.5,29,604.625,8,22.392857142857142,61,1,3,951,0.0,13,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0
6078015,CLASS,226.0,451,431,69,0,451,16.0,2,0,2,0.5,1,2750.5,2,226.5,451,0,1,293,0.0,30,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0
8541418,CLASS,38.5,112,1042,154,0,116,59.0,4,0,4,9.5,37,1047.3333333333333,3,48.0,112,0,1,424,0.0,56,0.0,2,0,0,7,0,1,2,8,6,0.7142857142857143,6,25,2
6204790,CLASS,44.76056338028169,615,1135,12,4,939,55.267605633802816,71,0,64,31.535211267605632,615,119.66666666666667,24,76.29577464788733,1182,7,19,233,0.0,781,0.0,0,0,0,3,0,34,113,7,7,1.0,2,515,127
7017732,CLASS,8.333333333333334,23,2232,660,0,21,41.0,3,0,3,1.3333333333333333,4,346.6666666666667,3,9.666666666666666,23,0,2,251,0.0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979404,CLASS,77.33333333333333,137,1529,96,0,121,59.333333333333336,3,0,3,37.0,76,11.0,1,114.33333333333333,137,0,1,1241,0.0,7,0.0,0,0,0,2,0,0,0,2,2,1.0,2,2,0
9483594,CLASS,53.857142857142854,362,2841,143,1,368,134.0,7,0,7,1.2857142857142858,4,1353.25,4,55.142857142857146,362,0,3,1838,0.0,9,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0
7480589,CLASS,11.75,81,1185,133,1,83,46.5,8,0,6,1.375,7,2345.0,4,13.125,81,0,3,116,0.0,47,0.0,0,0,0,1,0,0,2,11,11,1.0,1,12,2
6093270,CLASS,89.0,343,588,79,1,344,37.0,4,0,4,3.0,9,101.66666666666667,3,92.0,343,0,10,270,0.0,131,0.0,0,0,0,5,0,0,0,6,6,1.0,5,123,0
4678251,CLASS,203.0,203,21,0,0,203,88.0,1,0,1,0.0,0,137.0,1,203.0,203,0,20,21,0.0,170,0.0,1,0,0,20,0,0,6,20,19,0.95,14,30,0
4034186,CLASS,64.83333333333333,383,165,16,1,382,51.833333333333336,6,0,5,1.1666666666666667,2,615.6666666666666,6,66.0,383,0,15,69,0.0,58,0.0,0,0,0,7,0,0,2,9,9,1.0,6,14,0
8283403,CLASS,12.071428571428571,33,1262,86,2,64,62.285714285714285,14,0,12,7.5,33,926.5555555555555,9,19.571428571428573,63,1,4,53,0.0,30,0.0,0,0,0,3,0,0,1,5,5,1.0,3,7,0
7863608,CLASS,20.235294117647058,226,1361,75,3,242,105.41176470588235,17,0,16,6.0,27,220.69230769230768,13,26.235294117647058,226,1,9,70,0.0,205,0.0,1,0,0,26,0,0,0,31,30,0.9615384615384616,12,104,0
6221363,CLASS,46.0,227,589,110,1,217,42.2,5,0,5,2.6,13,121.5,2,48.6,227,0,39,36,0.0,92,0.0,14,0,0,16,0,0,0,18,4,0.125,16,19,0
3940746,CLASS,46.0,46,3295,0,0,46,44.0,1,0,1,0.0,0,1838.0,1,46.0,46,0,1,3295,0.0,26,0.0,0,0,0,3,1,0,0,3,2,0.6666666666666666,2,9,0
7247219,CLASS,18.0,100,4130,644,0,103,37.833333333333336,6,0,5,0.8333333333333334,3,1442.0,4,18.833333333333332,100,0,1,264,0.0,45,0.0,5,0,0,7,2,0,1,7,0,0.0,7,9,0
4456492,CLASS,149.0,232,392,20,0,353,113.66666666666667,3,0,3,31.333333333333332,90,178.0,1,180.33333333333334,301,0,22,330,0.0,193,0.0,2,0,0,13,0,3,2,30,28,0.8461538461538461,7,107,0
5421253,CLASS,11.25,43,1882,4,0,41,63.75,4,0,3,1.0,2,1298.6666666666667,3,12.25,43,0,2,1866,0.0,10,0.0,0,0,0,2,0,0,0,2,2,1.0,2,2,0
5515839,CLASS,9.5,44,814,95,1,43,57.833333333333336,6,0,5,2.3333333333333335,10,106.0,2,11.833333333333334,44,0,2,242,0.0,23,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0
5467722,CLASS,176.0,176,233,0,0,176,58.0,1,0,1,0.0,0,935.0,1,176.0,176,0,1,233,0.0,23,0.0,2,0,0,4,0,0,0,4,2,0.5,4,5,0
4783602,CLASS,127.33333333333333,344,263,34,0,345,45.0,3,0,2,12.333333333333334,35,14.666666666666666,3,139.66666666666666,344,0,6,161,1.2987012987012987,77,0.0,0,1,0,4,0,0,4,14,14,1.0,4,30,0
8736644,CLASS,18.470588235294116,294,1101,31,3,435,123.41176470588235,34,0,33,5.676470588235294,53,790.5454545454545,11,24.147058823529413,294,0,18,23,0.0,255,0.0,3,0,0,24,0,0,8,37,34,0.875,18,146,0
6710734,CLASS,23.5,35,362,9,0,42,40.0,2,0,2,2.5,5,542.0,2,26.0,35,0,1,344,0.0,6,0.0,0,0,0,2,0,0,0,2,2,1.0,0,2,0
5203194,CLASS,27.5,116,830,125,1,122,66.66666666666667,6,0,6,7.166666666666667,29,6857.0,1,34.666666666666664,116,1,3,75,0.0,89,0.0,0,0,0,3,0,0,3,23,23,1.0,3,52,0
5645958,CLASS,13.777777777777779,92,2185,163,2,97,134.88888888888889,9,0,9,3.0,16,5146.0,1,16.77777777777778,92,0,4,711,0.0,31,0.0,1,0,0,3,0,0,0,6,5,0.6666666666666666,2,4,1
6293765,CLASS,18.568181818181817,274,2459,54,7,331,51.75,44,0,36,11.045454545454545,309,3127.3333333333335,6,29.613636363636363,583,1,43,80,0.0,71,0.0,0,0,0,34,0,0,0,34,34,1.0,0,34,0
5112767,CLASS,14.5,20,1761,56,2,29,55.0,2,0,2,0.0,0,46.0,2,14.5,20,0,1,1649,0.0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5948040,CLASS,25.0,33,88,0,0,50,67.5,2,0,1,0.0,0,113.0,1,25.0,33,0,1,88,0.0,31,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0
6544247,CLASS,652.1666666666666,3171,632,50,0,3158,55.666666666666664,6,0,6,125.83333333333333,522,181.8,5,778.0,3171,0,6,330,0.0,75,0.0,12,0,0,12,0,0,12,12,0,0.0,12,36,0
9483217,CLASS,21.224242424242423,396,2774,16,13,2002,117.08484848484848,165,0,139,9.090909090909092,176,582.7837837837837,37,30.315151515151516,404,5,1,8,0.0,23,0.0,0,0,0,3,0,0,1,3,3,1.0,3,3,0
3901039,CLASS,1223.7083333333333,21134,2726,56,2,38458,90.33333333333333,48,0,40,422.5,4418,547.9090909090909,11,1646.2083333333333,21134,2,3,22,0.0,6,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0
7626113,CLASS,24.0,47,649,320,0,47,43.5,2,0,2,0.5,1,1551.5,2,24.5,47,0,2,9,0.0,28,0.0,2,0,0,3,0,0,2,3,1,0.3333333333333333,3,8,0
5810647,CLASS,6.625,36,1610,19,4,88,219.16666666666666,24,0,20,2.9583333333333335,24,2890.6,5,9.583333333333334,43,5,8,1137,0.0,30,0.0,1,0,0,4,3,0,3,4,0,0.0,4,4,0
7129383,CLASS,18.181818181818183,136,2225,196,3,111,81.9090909090909,11,0,11,8.090909090909092,34,76.25,8,26.272727272727273,136,1,6,63,0.0,57,0.0,5,0,0,8,0,0,4,8,3,0.375,8,16,0
9431580,CLASS,67.33333333333333,589,4129,397,1,588,104.88888888888889,9,0,9,2.0,8,3829.0,1,69.33333333333333,589,0,1,556,0.0,10,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0
8624129,CLASS,42.0,83,276,20,0,80,89.5,2,0,2,2.0,4,29.0,1,44.0,83,0,9,236,0.0,33,0.0,0,0,0,5,0,0,1,6,6,1.0,4,6,0
7906999,CLASS,9.055555555555555,31,2164,58,2,170,47.19444444444444,36,0,28,4.333333333333333,35,422.4736842105263,19,13.38888888888889,65,2,21,53,1.9047619047619047,105,1.9047619047619047,0,2,2,16,0,0,0,27,27,1.0,16,77,0
5028269,CLASS,10.2,20,5536,1041,0,34,71.2,5,0,5,3.4,8,309.6666666666667,3,13.6,20,0,2,331,0.0,4,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0
4046009,CLASS,23.954545454545453,276,576,19,3,62,46.54545454545455,22,0,7,21.136363636363637,158,476.6666666666667,9,45.09090909090909,276,3,8,137,0.0,21,0.0,2,0,0,3,1,0,1,3,0,0.0,3,3,0
9388855,CLASS,323.6666666666667,890,157,21,0,933,267.6666666666667,3,0,3,12.666666666666666,27,3829.0,1,336.3333333333333,890,0,14,94,0.0,94,0.0,0,0,0,6,0,0,0,12,12,1.0,4,29,0
7455354,CLASS,27.0,27,218,0,0,27,60.0,1,0,1,0.0,0,223.0,1,27.0,27,0,1,218,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2
5844151,CLASS,54.0,124,1992,250,3,230,117.85714285714286,7,0,4,21.142857142857142,124,9760.666666666666,3,75.14285714285714,248,1,11,236,0.0,101,0.0,0,0,0,5,0,0,7,20,20,1.0,3,24,0
7200879,CLASS,11.4,51,823,75,0,88,33.4,10,0,10,2.6,10,16.142857142857142,7,14.0,51,0,6,68,0.0,41,0.0,0,0,0,3,1,0,6,3,2,0.6666666666666666,3,16,0
4066245,CLASS,58.06666666666667,510,653,21,6,1145,53.43333333333333,30,0,18,19.9,106,408.27272727272725,11,77.96666666666667,547,1,14,0,0.0,23,0.0,0,0,0,10,0,0,0,10,10,1.0,0,10,0
7482780,CLASS,27.0,27,218,0,0,27,60.0,1,0,1,0.0,0,223.0,1,27.0,27,0,1,218,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2
4556325,CLASS,15.538461538461538,150,3279,195,2,122,110.3076923076923,13,0,12,6.153846153846154,49,1016.3333333333334,3,21.692307692307693,150,0,3,735,0.0,73,0.0,8,0,0,11,0,0,1,16,8,0.2727272727272727,11,28,0
4329859,CLASS,53.86363636363637,490,5068,217,1,552,87.45454545454545,22,0,22,28.772727272727273,432,417.8333333333333,12,82.63636363636364,845,0,13,278,0.0,372,0.0,4,0,0,28,3,0,17,49,41,0.75,8,70,0
6310927,CLASS,8.714285714285714,54,889,44,1,57,28.714285714285715,7,0,5,0.5714285714285714,1,585.75,4,9.285714285714286,54,1,3,575,0.0,12,0.0,0,0,0,1,0,0,0,2,2,1.0,1,2,0
5659423,CLASS,14.666666666666666,89,2269,210,0,96,167.33333333333334,9,0,8,4.0,25,5146.0,1,18.666666666666668,89,0,1,379,0.0,10,0.0,0,0,0,1,0,0,0,2,2,1.0,1,2,0
9340516,CLASS,339.0,339,311,0,0,339,168.0,1,0,1,0.0,0,3829.0,1,339.0,339,0,2,311,0.0,22,0.0,0,0,0,3,0,0,2,4,4,1.0,2,5,0
7130702,CLASS,31.833333333333332,95,2225,366,1,185,106.5,6,0,6,1.0,3,39.833333333333336,6,32.833333333333336,95,0,6,27,0.0,106,0.0,7,0,0,12,3,0,5,16,6,0.16666666666666666,12,27,0
9136671,CLASS,60.333333333333336,162,4563,223,1,79,60.333333333333336,3,0,3,34.0,72,1819.0,1,94.33333333333333,162,0,6,3894,0.0,22,0.0,0,0,0,5,0,0,0,5,5,1.0,5,10,0
5388415,CLASS,27.571428571428573,130,1188,128,1,161,74.14285714285714,7,0,7,4.571428571428571,10,1084.3333333333333,3,32.142857142857146,130,0,4,290,0.0,36,0.0,3,0,0,4,0,0,2,6,3,0.25,4,5,0
5308925,CLASS,63.8,206,3512,668,0,256,115.0,5,0,5,12.6,38,425.5,2,76.4,206,1,33,172,0.0,185,0.0,0,0,0,8,0,0,6,31,31,1.0,6,67,0
9409389,CLASS,262.5,519,312,74,0,519,85.5,2,0,2,3.0,6,3829.0,1,265.5,519,0,1,164,0.0,130,0.0,1,0,0,5,0,0,0,17,16,0.8,5,84,0
8956394,CLASS,93.75,442,2187,160,1,660,106.16666666666667,12,0,11,38.75,359,384.0,6,132.5,718,0,2,267,0.0,17,0.0,0,0,0,2,0,0,1,4,4,1.0,0,11,0
